name,address,category
Аяла,"Улица Абикен Бектуров, 4/1, Астана",Красота
Laser_shuga_studio,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Bright,"Амангельды Иманова улица, 2, Астана",Красота
Milaser,"Улица Тарас Шевченко, 8/2, Астана",Красота
Жан,"Улица Сакена Сейфуллина, 4/2, Астана",Красота
Sara,"Проспект Бауыржан Момышулы, 11, Астана",Красота
Сосо,"Улица Агыбай батыра, 5, Астана",Красота
Атмосфера,"Улица Сауран, 3/1, Астана",Красота
Персик,"Улица Сарайшык, 5, Астана",Красота
ZD makeup and beauty salon,"Амангельды Иманова улица, 42, Астана",Красота
The Family,"Улица Кенжебек Кумисбеков, 2, Астана",Красота
Сән,"Проспект Республики, 5, Астана",Красота
Зико,"Проспект Туран, 34а, Астана",Красота
Айару,"Улица Сыганак, 54/1, Астана",Красота
Embrace,"ЖК Castle House, шоссе Коргалжын, 5, Астана",Красота
Millennium,"Улица Алихан Бокейхан, 25, Астана",Красота
Isis,"Кабанбай батыр проспект, 11, Астана",Красота
Elegantia,"Кабанбай батыр проспект, 13, Астана",Красота
Myrza,"Улица Сыганак, 54, Астана",Красота
Beine_beauty_room,"Улица Тарас Шевченко, 4/1, Астана",Красота
Milaser,"Проспект Мангилик Ел, 17, Астана",Красота
Шик,"Улица Темирбек Жургенов, 27/1, Астана",Красота
JOY,"Проспект Ракымжан Кошкарбаев, 2, Астана",Красота
Айсулу ханым,"Улица Аманжол Болекпаев, 14, Астана",Красота
Lavanda,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Mano,"Улица Калибек Куанышбаев, 11/1, Астана",Красота
Мужская парикмахерская,"Проспект Тауелсиздик, 48, Астана",Красота
Place,"Кабанбай батыр проспект, 7, Астана",Красота
GB Global Clinic,"Проспект Туран, 46Б, Астана",Красота
It`s Time,"Проспект Сарыарка, 5/1, Астана",Красота
Brussels,"Улица Чингиз Айтматов, 40, Астана",Красота
Sunny beauty,"Улица Анет баба, 3, Астана",Красота
AQ Lifecare,"Проспект Мангилик Ел, 41/2, Астана",Красота
Береке,"Улица Кайым Мухамедханов, 10а, Астана",Красота
Алтын Қайшы,"Улица Сыганак, 2, Астана",Красота
Infinity,"ЖК Мереке, проспект Абылай хана, 5/2, Астана",Красота
Kissa,"Улица Динмухамед Конаев, 14Б, Астана",Красота
eforea,"Улица Гейдара Алиева, 14, Астана",Красота
Laser now,"Керей, Жанибек хандар улица, 12/1, Астана",Красота
fade_barbershop_astana,"Улица Сарайшык, 40, Астана",Красота
Azr,"Проспект Нургиса Тлендиева, 12, Астана",Красота
Sulu,"Улица Касым Аманжолов, 24, Астана",Красота
Zainur,"Улица Динмухамед Конаев, 5, Астана",Красота
Camellia,"Улица Алихан Бокейхан, 3Б, Астана",Красота
Тоты,"Улица Ахмет Байтурсынулы, 39/2, Астана",Красота
Selfie Time,"Улица Кенесары, 4, Астана",Красота
Beauty boss,"Улица Темирбек Жургенов, 32, Астана",Красота
Royal Beauty,"Улица Сарайшык, 9, Астана",Красота
Belle Sante,"Улица Динмухамед Конаев, 12/2, Астана",Красота
Nogotok Art,"Проспект Магжана Жумабаева, 16/1, Астана",Красота
Gulmira Shine,"Проспект Бауыржан Момышулы, 19/2, Астана",Красота
Myrza,"Рахмет, проспект Нургиса Тлендиева, 15, Астана",Красота
Bonita,"Кабанбай батыр проспект, 7Б, Астана",Красота
Anari,"ЖК Алан, проспект Улы Дала, 61, Астана",Красота
Наурыз,"Кабанбай батыр проспект, 12, Астана",Красота
Moon beauty,"Улица Култегин, 11/1, Астана",Красота
Sunlight,"Проспект Женис, 63, Астана",Красота
Ozinshe,"Улица Чингиз Айтматов, 38, Астана",Красота
Сәнді,"Улица Кажымукан, 22, Астана",Красота
Shanti Relax Room,"Улица Шолпан Иманбаевой, 8, Астана",Красота
Umida,"Улица Роза Багланова, 1, Астана",Красота
Гульмира,"Улица Сыганак, 4, Астана",Красота
epicentr,"БЦ THE SQUARE, проспект Туран, 46/1, Астана",Красота
Наз,"Улица Санжара Асфендиярова, 7, Астана",Красота
BN,"Проспект Туран, 43/5, Астана",Красота
Beauty Zona,"БЦ Нұр Тау, проспект Республики, 34а, Астана",Красота
Symbat Vizazh,"Кабанбай батыр проспект, 59Б, Астана",Красота
Изумруд,"Улица Динмухамед Конаев, 12/2, Астана",Красота
Sensual lashes,"ЖК Северное сияние, улица Достык, 5, Астана",Красота
Сен сұлу,"Амангельды Иманова улица, 41, Астана",Красота
the Visage,"Улица Сакена Сейфуллина, 35, Астана",Красота
Fiesta,"Улица Шолпан Иманбаевой, 5а, Астана",Красота
Nails time,"Улица Жумекен Нажимеденов, 26, Астана",Красота
Баха,"Улица Ахмет Байтурсынулы, 39/3, Астана",Красота
malina_nails_astana,"Улица Сакена Сейфуллина, 31, Астана",Красота
Aisha,"Проспект Бауыржан Момышулы, 10/1, Астана",Красота
Хамелеон,"Улица Александра Пушкина, 1, Астана",Красота
Doctor.facetune,"Улица Наркескен, 1/1, Астана",Красота
Әсел,"Проспект Абылай хана, 33, Астана",Красота
Keratin Studio,"Проспект Тауелсиздик, 12/2, Астана",Красота
Salonchik,"Улица Кенесары, 64, Астана",Красота
Umi,"Проспект Ракымжан Кошкарбаев, 10/1, Астана",Красота
Vmeste,"Улица Сауран, 3/1, Астана",Красота
Demik,"Кабанбай батыр проспект, 59/3, Астана",Красота
